M18;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M19;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M20;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M21;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M22;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M23;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M24;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M25;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M26;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M27;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M28;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M29;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M30;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M31;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M32;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M33;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M34;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M35;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M36;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M37;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M38;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M39;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M40;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M41;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M42;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M43;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M44;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M45;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M46;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M47;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M48;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M49;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M50;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M51;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M52;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M53;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M54;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M55;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M56;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M57;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M58;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M59;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M60;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M61;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
M62;0,34;0,22;0,69;1831,36;5996,93;14113,65;9395,01;0,55;15537,68;0,95;0,71;0,27;8295,21;0,46;0,19;0,11;10,62;6501,69;0,37;907,18;0,38;0,08;10977,72;0,01;7267,39;5056,9;0,59;0,02;711,86;0,45;8444,25;23,54;1376,56;0,95;6180,87;0,29;2294,7;19,31;26,67;12,47;0,14;2972,41;0,57;0,96;0,22;2383,34;0,55;15530,83;30,68;44,72;
